loan_id,no_of_dependents,education,self_employed,loan_term,cibil_score,loan_status,income_annum_usd,loan_amount_usd,residential_assets_usd,commercial_assets_usd,luxury_assets_usd,bank_assets_usd
3373,4, Graduate, Yes,12,881, Approved,84337.34939759035,326506.0240963855,100000.0,113253.01204819277,207228.9156626506,114457.8313253012
3374,0, Graduate, Yes,10,600, Approved,112048.19277108433,295180.7228915663,243373.4939759036,8433.734939759037,392771.0843373494,65060.24096385542
3375,2, Graduate, No,10,790, Approved,90361.44578313253,239759.0361445783,42168.67469879518,156626.5060240964,239759.0361445783,71084.3373493976
3376,3, Graduate, Yes,20,392, Rejected,96385.5421686747,375903.6144578313,87951.80722891567,101204.81927710843,192771.0843373494,72289.15662650602
3377,5, Graduate, Yes,2,748, Approved,19277.10843373494,49397.590361445786,16867.469879518074,12048.192771084337,50602.409638554214,12048.192771084337
3378,1, Graduate, Yes,6,798, Approved,80722.89156626505,226506.02409638555,104819.27710843373,71084.3373493976,216867.46987951806,73493.97590361445
3379,3, Not Graduate, No,4,323, Approved,45783.132530120485,137349.39759036145,69879.51807228915,48192.77108433735,115662.65060240965,53012.048192771086
3380,1, Not Graduate, Yes,6,413, Rejected,32530.12048192771,65060.24096385542,57831.32530120482,18072.289156626506,73493.97590361445,31325.301204819276
3381,3, Graduate, No,8,733, Approved,15662.650602409638,34939.75903614458,45783.132530120485,22891.566265060243,45783.132530120485,21686.746987951807
3382,4, Not Graduate, No,16,543, Rejected,40963.85542168675,126506.02409638555,37349.39759036145,54216.867469879515,133734.93975903615,54216.867469879515
3383,3, Graduate, No,14,757, Approved,40963.85542168675,131325.3012048193,65060.24096385542,19277.10843373494,92771.0843373494,36144.57831325301
3384,5, Graduate, Yes,8,464, Rejected,28915.66265060241,81927.7108433735,22891.566265060243,15662.650602409638,114457.8313253012,22891.566265060243
3385,0, Not Graduate, No,4,749, Approved,22891.566265060243,83132.53012048193,25301.204819277107,44578.31325301205,51807.22891566265,26506.024096385543
3386,4, Graduate, No,6,680, Approved,8433.734939759037,26506.024096385543,3614.4578313253014,2409.6385542168673,30120.481927710844,3614.4578313253014
3387,1, Not Graduate, No,4,574, Approved,83132.53012048193,251807.22891566265,38554.21686746988,21686.746987951807,301204.8192771084,62650.60240963855
3388,5, Graduate, Yes,18,774, Approved,3614.4578313253014,9638.55421686747,4819.277108433735,2409.6385542168673,10843.373493975903,4819.277108433735
3389,3, Not Graduate, No,10,387, Rejected,72289.15662650602,225301.2048192771,79518.07228915663,74698.7951807229,280722.8915662651,80722.89156626505
3390,1, Not Graduate, No,20,397, Rejected,51807.22891566265,197590.36144578314,80722.89156626505,74698.7951807229,122891.56626506025,68674.69879518072
3391,4, Graduate, No,14,816, Approved,69879.51807228915,162650.60240963855,166265.06024096385,112048.19277108433,245783.1325301205,95180.72289156627
3392,2, Graduate, Yes,8,845, Approved,39759.03614457831,80722.89156626505,15662.650602409638,55421.68674698795,148192.77108433735,38554.21686746988
3393,2, Not Graduate, No,4,743, Approved,4819.277108433735,18072.289156626506,8433.734939759037,6024.096385542169,14457.831325301206,3614.4578313253014
3394,5, Not Graduate, No,4,418, Rejected,3614.4578313253014,7228.915662650603,6024.096385542169,2409.6385542168673,8433.734939759037,2409.6385542168673
3395,1, Not Graduate, No,6,466, Rejected,50602.409638554214,128915.6626506024,89156.6265060241,84337.34939759035,168674.6987951807,56626.50602409639
3396,2, Not Graduate, Yes,12,335, Rejected,7228.915662650603,27710.843373493975,4819.277108433735,10843.373493975903,14457.831325301206,4819.277108433735
3397,5, Not Graduate, Yes,6,446, Rejected,53012.048192771086,183132.53012048194,114457.8313253012,26506.024096385543,201204.81927710844,69879.51807228915
3398,0, Graduate, Yes,2,868, Approved,110843.3734939759,354216.8674698795,110843.3734939759,166265.06024096385,385542.1686746988,63855.42168674699
3399,2, Graduate, Yes,4,763, Approved,83132.53012048193,304819.2771084337,108433.73493975903,43373.49397590361,256626.5060240964,66265.06024096385
3400,5, Not Graduate, Yes,14,527, Rejected,61445.78313253012,165060.2409638554,145783.1325301205,107228.9156626506,233734.93975903615,56626.50602409639
3401,4, Graduate, No,2,741, Approved,40963.85542168675,153012.0481927711,39759.03614457831,73493.97590361445,92771.0843373494,44578.31325301205
3402,4, Not Graduate, Yes,12,802, Approved,103614.4578313253,322891.5662650602,89156.6265060241,33734.93975903615,386746.9879518072,140963.85542168675
3403,3, Not Graduate, Yes,8,538, Rejected,110843.3734939759,348192.7710843373,167469.8795180723,100000.0,390361.4457831325,59036.14457831325
3404,5, Graduate, Yes,4,523, Approved,57831.32530120482,196385.5421686747,106024.09638554217,27710.843373493975,120481.92771084337,33734.93975903615
3405,4, Not Graduate, No,14,381, Rejected,33734.93975903615,100000.0,38554.21686746988,13253.012048192772,109638.55421686747,18072.289156626506
3406,1, Graduate, Yes,4,534, Rejected,40963.85542168675,84337.34939759035,37349.39759036145,19277.10843373494,156626.5060240964,48192.77108433735
3407,5, Not Graduate, Yes,14,574, Approved,9638.55421686747,26506.024096385543,26506.024096385543,14457.831325301206,20481.927710843374,13253.012048192772
3408,1, Not Graduate, No,6,405, Rejected,49397.590361445786,133734.93975903615,144578.31325301205,34939.75903614458,108433.73493975903,71084.3373493976
3409,0, Not Graduate, No,16,542, Rejected,22891.566265060243,45783.132530120485,9638.55421686747,6024.096385542169,48192.77108433735,25301.204819277107
3410,5, Graduate, Yes,14,820, Approved,80722.89156626505,306024.0963855422,124096.38554216867,97590.36144578313,222891.56626506025,46987.951807228914
3411,0, Graduate, No,2,505, Rejected,62650.60240963855,161445.7831325301,144578.31325301205,95180.72289156627,245783.1325301205,74698.7951807229
3412,3, Graduate, Yes,2,508, Rejected,80722.89156626505,197590.36144578314,53012.048192771086,131325.3012048193,304819.2771084337,110843.3734939759
3413,1, Not Graduate, Yes,20,835, Approved,56626.50602409639,180722.89156626505,25301.204819277107,30120.481927710844,121686.7469879518,45783.132530120485
3414,0, Not Graduate, No,12,826, Approved,72289.15662650602,265060.2409638554,16867.469879518074,24096.385542168675,169879.51807228915,84337.34939759035
3415,5, Not Graduate, Yes,12,427, Rejected,78313.2530120482,227710.843373494,61445.78313253012,22891.566265060243,219277.10843373495,93975.90361445783
3416,3, Graduate, No,12,890, Approved,6024.096385542169,24096.385542168675,9638.55421686747,8433.734939759037,21686.746987951807,4819.277108433735
3417,4, Not Graduate, No,2,333, Rejected,68674.69879518072,160240.9638554217,113253.01204819277,36144.57831325301,142168.6746987952,98795.18072289157
3418,4, Not Graduate, Yes,12,679, Approved,81927.7108433735,240963.85542168675,243373.4939759036,131325.3012048193,324096.3855421687,79518.07228915663
3419,5, Not Graduate, No,18,805, Approved,37349.39759036145,148192.77108433735,59036.14457831325,22891.566265060243,73493.97590361445,33734.93975903615
3420,3, Not Graduate, No,16,826, Approved,61445.78313253012,132530.1204819277,142168.6746987952,34939.75903614458,155421.68674698795,32530.12048192771
3421,1, Not Graduate, Yes,10,844, Approved,75903.61445783133,287951.8072289157,196385.5421686747,59036.14457831325,202409.63855421686,54216.867469879515
3422,5, Graduate, Yes,10,663, Approved,53012.048192771086,169879.51807228915,63855.42168674699,59036.14457831325,210843.3734939759,31325.301204819276
3423,1, Not Graduate, No,6,884, Approved,97590.36144578313,263855.421686747,181927.7108433735,65060.24096385542,331325.3012048193,79518.07228915663
3424,1, Not Graduate, No,2,508, Approved,13253.012048192772,44578.31325301205,2409.6385542168673,0.0,26506.024096385543,15662.650602409638
3425,0, Graduate, Yes,4,581, Approved,28915.66265060241,83132.53012048193,61445.78313253012,54216.867469879515,72289.15662650602,40963.85542168675
3426,3, Graduate, Yes,12,481, Rejected,84337.34939759035,316867.4698795181,172289.156626506,154216.8674698795,181927.7108433735,119277.10843373495
3427,1, Graduate, Yes,12,543, Rejected,104819.27710843373,361445.7831325301,263855.421686747,153012.0481927711,368674.6987951807,153012.0481927711
3428,0, Not Graduate, Yes,10,448, Rejected,42168.67469879518,151807.22891566265,14457.831325301206,30120.481927710844,125301.2048192771,43373.49397590361
3429,1, Graduate, Yes,4,713, Approved,19277.10843373494,63855.42168674699,16867.469879518074,16867.469879518074,59036.14457831325,15662.650602409638
3430,5, Not Graduate, Yes,16,493, Rejected,93975.90361445783,208433.73493975904,9638.55421686747,54216.867469879515,196385.5421686747,112048.19277108433
3431,2, Not Graduate, No,10,819, Approved,44578.31325301205,110843.3734939759,102409.63855421687,24096.385542168675,122891.56626506025,37349.39759036145
3432,4, Graduate, No,18,827, Approved,4819.277108433735,16867.469879518074,-1204.8192771084337,0.0,10843.373493975903,7228.915662650603
3433,0, Not Graduate, No,10,398, Rejected,57831.32530120482,189156.6265060241,59036.14457831325,89156.6265060241,206024.09638554216,77108.43373493975
3434,0, Graduate, Yes,18,692, Approved,34939.75903614458,90361.44578313253,38554.21686746988,3614.4578313253014,90361.44578313253,48192.77108433735
3435,5, Graduate, Yes,18,509, Rejected,60240.96385542169,175903.61445783134,142168.6746987952,30120.481927710844,238554.2168674699,59036.14457831325
3436,0, Graduate, Yes,16,439, Rejected,91566.26506024097,218072.2891566265,154216.8674698795,71084.3373493976,359036.1445783133,127710.84337349398
3437,1, Graduate, No,4,622, Approved,36144.57831325301,113253.01204819277,7228.915662650603,42168.67469879518,115662.65060240965,24096.385542168675
3438,3, Not Graduate, Yes,18,526, Rejected,2409.6385542168673,8433.734939759037,4819.277108433735,1204.8192771084337,6024.096385542169,0.0
3439,5, Not Graduate, Yes,8,865, Approved,81927.7108433735,228915.6626506024,114457.8313253012,86746.98795180723,301204.8192771084,75903.61445783133
3440,5, Not Graduate, Yes,2,328, Rejected,116867.46987951807,330120.4819277108,0.0,221686.7469879518,265060.2409638554,95180.72289156627
3441,0, Graduate, Yes,4,768, Approved,14457.831325301206,50602.409638554214,33734.93975903615,26506.024096385543,33734.93975903615,18072.289156626506
3442,5, Not Graduate, Yes,16,854, Approved,89156.6265060241,289156.6265060241,51807.22891566265,80722.89156626505,248192.77108433735,104819.27710843373
3443,4, Graduate, No,4,839, Approved,83132.53012048193,250602.4096385542,31325.301204819276,28915.66265060241,193975.90361445784,89156.6265060241
3444,0, Not Graduate, Yes,18,414, Rejected,109638.55421686747,280722.8915662651,213253.01204819276,30120.481927710844,407228.9156626506,77108.43373493975
3445,0, Graduate, Yes,16,530, Rejected,15662.650602409638,56626.50602409639,38554.21686746988,12048.192771084337,45783.132530120485,9638.55421686747
3446,3, Graduate, No,10,841, Approved,79518.07228915663,175903.61445783134,184337.34939759035,145783.1325301205,178313.2530120482,72289.15662650602
3447,3, Not Graduate, Yes,14,670, Approved,21686.746987951807,68674.69879518072,63855.42168674699,37349.39759036145,42168.67469879518,32530.12048192771
3448,5, Not Graduate, Yes,14,726, Approved,98795.18072289157,251807.22891566265,137349.39759036145,57831.32530120482,313253.0120481928,101204.81927710843
3449,4, Not Graduate, No,14,352, Rejected,33734.93975903615,100000.0,59036.14457831325,31325.301204819276,85542.1686746988,44578.31325301205
3450,1, Graduate, Yes,4,554, Approved,84337.34939759035,192771.0843373494,156626.5060240964,103614.4578313253,320481.9277108434,95180.72289156627
3451,4, Graduate, No,18,728, Approved,8433.734939759037,21686.746987951807,4819.277108433735,15662.650602409638,26506.024096385543,7228.915662650603
3452,0, Not Graduate, No,6,463, Rejected,89156.6265060241,307228.9156626506,27710.843373493975,67469.8795180723,322891.5662650602,101204.81927710843
3453,5, Not Graduate, Yes,10,431, Rejected,27710.843373493975,60240.96385542169,3614.4578313253014,44578.31325301205,104819.27710843373,34939.75903614458
3454,1, Graduate, Yes,8,445, Rejected,7228.915662650603,22891.566265060243,14457.831325301206,1204.8192771084337,19277.10843373494,3614.4578313253014
3455,5, Graduate, No,4,896, Approved,12048.192771084337,36144.57831325301,33734.93975903615,13253.012048192772,24096.385542168675,13253.012048192772
3456,1, Not Graduate, Yes,8,420, Rejected,26506.024096385543,62650.60240963855,34939.75903614458,1204.8192771084337,60240.96385542169,27710.843373493975
3457,1, Not Graduate, No,2,315, Approved,96385.5421686747,372289.156626506,283132.5301204819,14457.831325301206,234939.7590361446,87951.80722891567
3458,4, Not Graduate, No,10,867, Approved,103614.4578313253,251807.22891566265,292771.0843373494,86746.98795180723,285542.1686746988,119277.10843373495
3459,3, Not Graduate, Yes,2,342, Approved,90361.44578313253,313253.0120481928,167469.8795180723,22891.566265060243,324096.3855421687,134939.7590361446
3460,5, Not Graduate, Yes,18,711, Approved,62650.60240963855,142168.6746987952,172289.156626506,61445.78313253012,186746.98795180724,54216.867469879515
3461,2, Not Graduate, No,2,723, Approved,95180.72289156627,251807.22891566265,20481.927710843374,21686.746987951807,196385.5421686747,85542.1686746988
3462,1, Graduate, Yes,4,704, Approved,50602.409638554214,136144.578313253,56626.50602409639,33734.93975903615,179518.07228915664,48192.77108433735
3463,0, Graduate, No,16,842, Approved,78313.2530120482,243373.4939759036,100000.0,146987.9518072289,172289.156626506,115662.65060240965
3464,0, Graduate, Yes,12,600, Approved,89156.6265060241,183132.53012048194,74698.7951807229,102409.63855421687,226506.02409638555,49397.590361445786
3465,3, Not Graduate, No,12,688, Approved,109638.55421686747,308433.734939759,107228.9156626506,196385.5421686747,336144.578313253,133734.93975903615
3466,0, Not Graduate, No,16,739, Approved,9638.55421686747,27710.843373493975,21686.746987951807,7228.915662650603,24096.385542168675,4819.277108433735
3467,1, Graduate, Yes,10,798, Approved,9638.55421686747,33734.93975903615,15662.650602409638,15662.650602409638,30120.481927710844,4819.277108433735
3468,5, Graduate, Yes,4,319, Rejected,49397.590361445786,119277.10843373495,91566.26506024097,89156.6265060241,144578.31325301205,66265.06024096385
3469,5, Graduate, Yes,6,583, Approved,50602.409638554214,104819.27710843373,72289.15662650602,9638.55421686747,102409.63855421687,30120.481927710844
3470,3, Graduate, Yes,12,535, Rejected,57831.32530120482,138554.2168674699,43373.49397590361,96385.5421686747,187951.80722891566,65060.24096385542
3471,3, Not Graduate, Yes,8,696, Approved,100000.0,312048.1927710843,173493.97590361445,146987.9518072289,283132.5301204819,85542.1686746988
3472,4, Not Graduate, No,8,672, Approved,91566.26506024097,287951.8072289157,30120.481927710844,19277.10843373494,243373.4939759036,80722.89156626505
3473,4, Graduate, No,20,410, Rejected,61445.78313253012,148192.77108433735,110843.3734939759,110843.3734939759,225301.2048192771,67469.8795180723
3474,5, Graduate, No,14,546, Rejected,43373.49397590361,139759.0361445783,102409.63855421687,3614.4578313253014,144578.31325301205,57831.32530120482
3475,3, Not Graduate, Yes,16,550, Approved,65060.24096385542,202409.63855421686,128915.6626506024,77108.43373493975,161445.7831325301,84337.34939759035
